date,vehicle_category,day_of_week,month,is_weekend,is_holiday,weather,season,competitor_base_price,utilization_rate,rental_duration_days,daily_rental_price
2022-05-05,SUV,Thursday,5,0,0,Stormy,Spring,80.13,55.0,3,68.14
2022-08-10,SUV,Wednesday,8,0,0,Rainy,Summer,78.27,71.7,3,95.21
2022-06-15,Midsize,Wednesday,6,0,0,Rainy,Summer,53.72,63.4,1,68.63
2023-07-18,Luxury,Tuesday,7,0,0,Rainy,Summer,138.81,81.3,4,133.25
2023-10-28,SUV,Saturday,10,1,0,Foggy,Fall,89.15,93.5,4,91.73
2024-07-18,Luxury,Thursday,7,0,0,Rainy,Summer,120.18,76.9,1,139.67
2022-08-23,Pickup,Tuesday,8,0,0,Rainy,Summer,74.67,60.9,7,83.14
2023-03-17,SUV,Friday,3,1,0,Cloudy,Spring,77.4,72.9,2,109.03
2023-11-26,Pickup,Sunday,11,1,0,Cloudy,Fall,77.0,68.0,3,87.73
2022-07-14,Midsize,Thursday,7,0,0,Cloudy,Summer,59.68,87.0,5,73.6
2024-02-06,Compact,Tuesday,2,0,0,Rainy,Winter,42.67,63.9,3,43.02
2022-07-06,Pickup,Wednesday,7,0,0,Sunny,Summer,69.45,73.6,3,90.08
2024-02-03,Pickup,Saturday,2,1,0,Sunny,Winter,74.46,68.3,1,99.94
2023-11-07,Minivan,Tuesday,11,0,0,Sunny,Fall,73.44,56.3,2,73.0
2024-05-16,Pickup,Thursday,5,0,0,Snowy,Spring,78.49,67.3,1,92.66
2023-08-13,Luxury,Sunday,8,1,0,Sunny,Summer,129.31,85.0,1,182.27
2024-11-05,Compact,Tuesday,11,0,0,Sunny,Fall,40.2,68.3,3,48.72
2022-08-10,Midsize,Wednesday,8,0,0,Stormy,Summer,54.86,67.9,2,58.38
2023-07-25,Luxury,Tuesday,7,0,0,Sunny,Summer,136.46,45.6,3,154.26
2022-02-23,Luxury,Wednesday,2,0,0,Snowy,Winter,130.3,56.1,6,140.5
2023-07-02,Economy,Sunday,7,1,0,Sunny,Summer,33.08,73.3,5,61.49
2023-09-25,Midsize,Monday,9,0,0,Cloudy,Fall,58.76,64.7,1,63.88
2022-10-21,Luxury,Friday,10,1,0,Rainy,Fall,136.44,74.0,1,131.69
2022-03-04,Economy,Friday,3,1,0,Rainy,Spring,34.03,86.4,2,50.07
2024-05-09,SUV,Thursday,5,0,0,Sunny,Spring,84.16,57.8,2,98.64
2023-10-27,Pickup,Friday,10,1,0,Snowy,Fall,78.38,69.5,4,100.39
2022-04-18,Compact,Monday,4,0,0,Sunny,Spring,39.91,60.5,4,57.87
2022-06-17,Midsize,Friday,6,1,0,Cloudy,Summer,58.14,85.2,3,89.43
2024-06-24,SUV,Monday,6,0,0,Sunny,Summer,74.8,78.5,6,105.6
2022-08-22,Midsize,Monday,8,0,0,Cloudy,Summer,59.81,61.1,2,74.61
2024-09-23,Luxury,Monday,9,0,0,Rainy,Fall,131.29,72.0,1,110.23
2024-03-20,Luxury,Wednesday,3,0,0,Sunny,Spring,118.75,68.0,2,146.89
2023-03-09,Pickup,Thursday,3,0,0,Sunny,Spring,79.5,79.0,2,86.76
2023-11-03,Economy,Friday,11,1,0,Sunny,Fall,34.6,67.2,5,49.74
2022-12-26,Compact,Monday,12,0,0,Cloudy,Winter,39.65,66.1,5,54.95
2024-10-21,Luxury,Monday,10,0,0,Stormy,Fall,130.06,69.6,6,89.87
2022-05-28,SUV,Saturday,5,1,0,Stormy,Spring,75.4,77.9,1,83.66
2022-02-08,SUV,Tuesday,2,0,0,Snowy,Winter,75.08,73.7,7,100.06
2024-05-29,Luxury,Wednesday,5,0,0,Cloudy,Spring,132.46,46.4,4,117.58
2023-08-16,Economy,Wednesday,8,0,0,Cloudy,Summer,34.98,60.4,30,38.5
2022-12-18,Pickup,Sunday,12,1,0,Snowy,Winter,68.63,88.0,3,120.26
2024-01-12,Economy,Friday,1,1,0,Cloudy,Winter,30.36,83.4,1,50.27
2024-06-11,Luxury,Tuesday,6,0,0,Cloudy,Summer,131.78,71.7,1,141.64
2023-09-28,Minivan,Thursday,9,0,0,Sunny,Fall,74.28,77.8,2,72.8
2022-12-11,Economy,Sunday,12,1,0,Cloudy,Winter,31.42,90.0,1,52.41
2024-11-10,Compact,Sunday,11,1,0,Snowy,Fall,39.11,62.0,2,70.26
2022-10-30,Compact,Sunday,10,1,0,Sunny,Fall,43.96,76.0,2,61.13
2022-12-22,Luxury,Thursday,12,0,0,Sunny,Winter,120.62,75.2,6,156.79
2022-06-04,Compact,Saturday,6,1,0,Foggy,Summer,43.25,93.7,4,64.5
2024-08-08,Pickup,Thursday,8,0,0,Cloudy,Summer,74.92,77.2,4,95.22
2023-10-24,Pickup,Tuesday,10,0,0,Foggy,Fall,77.23,53.0,2,65.89
2024-06-19,Economy,Wednesday,6,0,0,Cloudy,Summer,29.79,66.6,4,52.5
2023-07-17,Luxury,Monday,7,0,0,Sunny,Summer,120.97,66.1,3,154.17
2023-09-28,SUV,Thursday,9,0,0,Cloudy,Fall,83.6,69.7,1,87.49
2023-08-11,Economy,Friday,8,1,0,Rainy,Summer,30.9,82.7,30,50.07
2022-07-04,Luxury,Monday,7,0,0,Cloudy,Summer,117.92,68.4,3,134.32
2022-03-26,SUV,Saturday,3,1,0,Snowy,Spring,83.88,90.7,4,131.37
2023-01-21,Midsize,Saturday,1,1,0,Rainy,Winter,58.57,78.5,3,79.18
2022-05-07,SUV,Saturday,5,1,0,Sunny,Spring,78.4,94.2,7,115.35
2023-12-05,Minivan,Tuesday,12,0,0,Sunny,Winter,71.21,68.6,4,85.61
2022-03-22,Compact,Tuesday,3,0,0,Rainy,Spring,39.85,60.3,30,48.91
2024-12-09,Luxury,Monday,12,0,0,Rainy,Winter,124.54,61.0,2,124.92
2023-08-03,SUV,Thursday,8,0,0,Cloudy,Summer,83.38,83.5,2,109.91
2022-04-18,Pickup,Monday,4,0,0,Rainy,Spring,69.12,77.2,2,77.72
2023-11-07,Economy,Tuesday,11,0,0,Cloudy,Fall,29.24,75.7,3,40.52
2023-06-01,Minivan,Thursday,6,0,0,Stormy,Summer,73.35,82.8,30,70.26
2022-11-04,Midsize,Friday,11,1,0,Sunny,Fall,53.26,71.7,5,79.79
2023-12-18,Midsize,Monday,12,0,0,Foggy,Winter,58.14,85.6,5,58.31
2024-03-13,Compact,Wednesday,3,0,0,Cloudy,Spring,41.38,63.0,14,52.69
2023-09-27,Luxury,Wednesday,9,0,0,Cloudy,Fall,117.64,54.8,6,117.31
2022-09-19,Minivan,Monday,9,0,0,Rainy,Fall,73.37,51.7,14,60.25
2024-12-14,Economy,Saturday,12,1,0,Rainy,Winter,33.75,86.1,3,58.41
2024-01-12,Economy,Friday,1,1,0,Cloudy,Winter,32.35,74.0,1,54.88
2023-03-15,Midsize,Wednesday,3,0,0,Snowy,Spring,59.96,66.3,3,76.32
2023-04-09,Compact,Sunday,4,1,0,Sunny,Spring,38.88,75.2,2,68.1
2022-07-27,Luxury,Wednesday,7,0,0,Rainy,Summer,116.93,69.9,7,125.54
2024-12-14,Economy,Saturday,12,1,0,Rainy,Winter,34.22,93.7,7,53.97
2022-09-26,Luxury,Monday,9,0,0,Cloudy,Fall,126.33,50.2,1,113.87
2022-12-06,Minivan,Tuesday,12,0,0,Cloudy,Winter,74.84,57.9,3,86.18
2023-05-02,SUV,Tuesday,5,0,0,Rainy,Spring,85.8,69.8,6,80.1
2024-07-08,Compact,Monday,7,0,0,Cloudy,Summer,44.24,58.9,2,54.7
2024-08-18,Pickup,Sunday,8,1,0,Sunny,Summer,74.46,98.2,5,119.29
2024-06-21,SUV,Friday,6,1,0,Rainy,Summer,85.92,88.2,6,108.98
2024-10-26,Luxury,Saturday,10,1,0,Cloudy,Fall,137.83,70.6,1,146.4
2023-02-13,Pickup,Monday,2,0,0,Rainy,Winter,79.61,62.6,7,66.69
2022-04-17,Minivan,Sunday,4,1,0,Cloudy,Spring,68.53,83.5,2,87.8
2022-07-30,Minivan,Saturday,7,1,0,Stormy,Summer,67.93,72.1,7,81.82
2023-08-07,Economy,Monday,8,0,0,Rainy,Summer,32.58,69.1,2,38.59
2024-11-17,Compact,Sunday,11,1,0,Stormy,Fall,44.77,78.5,1,41.0
2023-03-31,Pickup,Friday,3,1,0,Cloudy,Spring,70.82,74.1,2,96.75
2022-02-24,SUV,Thursday,2,0,0,Sunny,Winter,89.54,50.6,3,96.0
2023-04-28,SUV,Friday,4,1,0,Foggy,Spring,75.82,78.5,2,93.17
2022-02-27,Midsize,Sunday,2,1,0,Snowy,Winter,53.24,69.9,7,87.12
2023-11-18,Pickup,Saturday,11,1,0,Sunny,Fall,69.78,87.0,1,102.34
2024-08-25,Minivan,Sunday,8,1,0,Stormy,Summer,64.38,93.2,6,82.04
2024-08-18,SUV,Sunday,8,1,0,Rainy,Summer,81.96,89.5,14,114.78
2022-02-08,Midsize,Tuesday,2,0,0,Sunny,Winter,55.77,58.8,1,67.43
2024-12-16,SUV,Monday,12,0,0,Sunny,Winter,76.41,68.4,2,106.06
2023-09-09,Economy,Saturday,9,1,0,Sunny,Fall,32.21,74.0,3,48.35
2024-07-25,Economy,Thursday,7,0,0,Sunny,Summer,34.61,76.2,14,45.4
2022-02-03,Minivan,Thursday,2,0,0,Cloudy,Winter,62.78,64.1,2,72.46
2022-10-22,Midsize,Saturday,10,1,0,Cloudy,Fall,58.65,83.0,4,64.86
2023-05-08,Luxury,Monday,5,0,0,Cloudy,Spring,127.83,53.0,5,120.41
2022-06-25,Luxury,Saturday,6,1,0,Foggy,Summer,116.91,98.9,1,153.44
2024-12-13,Luxury,Friday,12,1,0,Cloudy,Winter,121.0,83.6,30,159.21
2022-02-11,SUV,Friday,2,1,0,Stormy,Winter,81.49,69.3,1,81.47
2024-03-03,Midsize,Sunday,3,1,0,Sunny,Spring,56.86,79.0,1,92.55
2022-05-19,Midsize,Thursday,5,0,0,Sunny,Spring,56.1,64.6,5,71.72
2022-08-01,Pickup,Monday,8,0,0,Cloudy,Summer,66.81,73.6,6,89.89
2022-10-01,Economy,Saturday,10,1,0,Cloudy,Fall,33.08,80.1,2,44.12
2022-12-25,Pickup,Sunday,12,1,1,Rainy,Winter,71.76,94.8,3,115.04
2024-09-07,Minivan,Saturday,9,1,0,Sunny,Fall,70.64,74.5,1,92.28
2024-07-26,Economy,Friday,7,1,0,Sunny,Summer,34.23,87.7,1,63.9
2023-02-13,Economy,Monday,2,0,0,Sunny,Winter,33.44,58.0,2,44.95
2024-03-26,Pickup,Tuesday,3,0,0,Cloudy,Spring,70.85,75.7,2,84.57
2023-01-27,Midsize,Friday,1,1,0,Cloudy,Winter,57.58,79.0,6,86.23
2023-11-11,Midsize,Saturday,11,1,0,Sunny,Fall,58.14,76.0,2,77.4
2024-03-30,Minivan,Saturday,3,1,0,Cloudy,Spring,62.32,73.7,14,87.77
2023-11-26,Compact,Sunday,11,1,0,Cloudy,Fall,40.38,64.9,3,62.13
2024-11-29,Midsize,Friday,11,1,0,Stormy,Fall,54.38,65.7,5,52.01
2022-06-11,SUV,Saturday,6,1,0,Rainy,Summer,78.18,91.4,6,115.54
2023-08-25,Midsize,Friday,8,1,0,Sunny,Summer,56.62,79.5,2,99.64
2023-08-29,Midsize,Tuesday,8,0,0,Cloudy,Summer,53.67,73.9,5,77.38
2022-12-08,Minivan,Thursday,12,0,0,Cloudy,Winter,68.36,61.3,3,75.75
2023-12-24,Luxury,Sunday,12,1,0,Foggy,Winter,130.01,100.0,2,147.05
2022-04-28,Economy,Thursday,4,0,0,Rainy,Spring,33.6,74.1,3,43.9
2024-11-16,Pickup,Saturday,11,1,0,Rainy,Fall,79.4,73.0,1,86.01
2022-03-05,Compact,Saturday,3,1,0,Stormy,Spring,44.44,76.5,5,50.99
2024-06-16,Economy,Sunday,6,1,0,Sunny,Summer,31.94,79.4,2,56.43
2024-01-21,Midsize,Sunday,1,1,0,Cloudy,Winter,52.93,84.2,4,87.67
2022-11-11,Minivan,Friday,11,1,0,Cloudy,Fall,66.22,82.9,2,82.36
2024-06-28,Pickup,Friday,6,1,1,Sunny,Summer,70.11,95.8,1,136.53
2024-01-22,SUV,Monday,1,0,0,Sunny,Winter,77.47,61.2,2,108.12
2022-08-21,Economy,Sunday,8,1,0,Rainy,Summer,32.17,81.6,3,52.12
2024-03-03,Luxury,Sunday,3,1,0,Sunny,Spring,129.7,90.4,6,169.38
2024-07-02,Compact,Tuesday,7,0,0,Foggy,Summer,41.56,74.4,2,49.39
2024-10-02,Compact,Wednesday,10,0,0,Sunny,Fall,44.63,69.6,7,52.37
2024-07-14,Compact,Sunday,7,1,0,Snowy,Summer,44.11,80.8,3,75.93
2022-06-29,Pickup,Wednesday,6,0,1,Rainy,Summer,74.71,97.0,7,98.08
2023-10-17,Minivan,Tuesday,10,0,0,Sunny,Fall,73.73,51.2,1,71.93
2023-08-18,Midsize,Friday,8,1,0,Stormy,Summer,57.76,91.4,5,66.01
2022-12-23,Pickup,Friday,12,1,0,Cloudy,Winter,72.16,76.0,2,100.85
2023-02-16,Pickup,Thursday,2,0,0,Sunny,Winter,74.88,80.8,6,79.13
2022-02-23,Midsize,Wednesday,2,0,0,Cloudy,Winter,51.51,65.1,2,61.45
2022-09-23,Luxury,Friday,9,1,0,Snowy,Fall,121.36,80.6,1,167.16
2024-03-26,Minivan,Tuesday,3,0,0,Rainy,Spring,69.22,62.9,3,64.88
2024-04-18,Pickup,Thursday,4,0,0,Cloudy,Spring,74.48,71.8,1,85.0
2023-10-12,Minivan,Thursday,10,0,0,Sunny,Fall,63.99,56.6,3,82.28
2024-11-25,Midsize,Monday,11,0,0,Sunny,Fall,54.17,67.8,6,68.66
2023-01-08,Pickup,Sunday,1,1,0,Foggy,Winter,79.88,87.4,3,95.08
2022-04-24,Pickup,Sunday,4,1,0,Sunny,Spring,70.13,70.4,1,102.43
2022-12-04,Compact,Sunday,12,1,0,Sunny,Winter,40.07,83.1,5,67.73
2023-12-10,Luxury,Sunday,12,1,0,Snowy,Winter,117.81,77.8,7,191.31
2023-05-29,Compact,Monday,5,0,0,Rainy,Spring,41.48,62.6,4,46.39
2022-09-14,Minivan,Wednesday,9,0,0,Sunny,Fall,69.05,50.6,4,68.58
2024-10-26,Minivan,Saturday,10,1,0,Sunny,Fall,70.79,88.4,14,92.59
2022-11-12,Compact,Saturday,11,1,0,Rainy,Fall,40.91,75.8,5,51.95
2023-11-23,Pickup,Thursday,11,0,0,Snowy,Fall,79.42,67.3,1,85.65
2022-02-28,Economy,Monday,2,0,0,Sunny,Winter,30.25,52.7,4,41.86
2023-06-27,Minivan,Tuesday,6,0,0,Sunny,Summer,67.99,67.6,4,93.56
2022-03-04,SUV,Friday,3,1,0,Snowy,Spring,84.87,73.6,4,122.7
2023-09-11,SUV,Monday,9,0,0,Sunny,Fall,77.03,69.7,6,92.84
2024-04-11,Midsize,Thursday,4,0,0,Cloudy,Spring,55.11,63.3,5,70.09
2022-11-20,SUV,Sunday,11,1,0,Cloudy,Fall,86.26,73.1,3,102.07
2023-11-28,Luxury,Tuesday,11,0,0,Sunny,Fall,134.81,52.6,7,127.98
2023-10-16,Minivan,Monday,10,0,0,Foggy,Fall,66.84,45.3,2,61.18
2024-03-27,Compact,Wednesday,3,0,0,Rainy,Spring,40.39,83.2,3,43.86
2022-08-06,Midsize,Saturday,8,1,0,Sunny,Summer,55.06,90.0,1,100.13
2024-07-09,Compact,Tuesday,7,0,1,Sunny,Summer,44.94,86.5,1,77.83
2024-02-26,Pickup,Monday,2,0,0,Rainy,Winter,79.06,60.7,2,67.37
2022-11-24,Pickup,Thursday,11,0,0,Sunny,Fall,71.58,67.5,4,85.56
2023-10-03,Compact,Tuesday,10,0,0,Rainy,Fall,39.68,59.8,3,41.69
2024-11-20,SUV,Wednesday,11,0,0,Cloudy,Fall,77.35,51.7,2,90.1
2022-02-17,Economy,Thursday,2,0,0,Snowy,Winter,34.85,71.7,3,48.15
2023-05-09,Compact,Tuesday,5,0,0,Cloudy,Spring,38.36,80.9,1,47.14
2023-07-31,SUV,Monday,7,0,0,Cloudy,Summer,86.4,72.1,7,98.01
2024-08-21,Midsize,Wednesday,8,0,0,Cloudy,Summer,53.87,69.0,7,68.53
2024-06-01,Compact,Saturday,6,1,0,Snowy,Summer,37.87,90.5,5,83.36
2024-04-05,Midsize,Friday,4,1,0,Sunny,Spring,59.65,63.5,1,81.85
2023-02-03,Midsize,Friday,2,1,0,Cloudy,Winter,54.96,63.3,1,70.3
2024-10-29,SUV,Tuesday,10,0,0,Rainy,Fall,84.5,65.5,2,75.74
2022-09-01,Compact,Thursday,9,0,0,Foggy,Fall,42.32,61.3,3,48.88
2023-11-26,Luxury,Sunday,11,1,0,Snowy,Fall,117.58,67.5,6,162.78
2023-02-12,Luxury,Sunday,2,1,0,Cloudy,Winter,119.09,67.1,3,141.74
2022-04-03,Economy,Sunday,4,1,0,Sunny,Spring,33.17,79.3,2,52.34
2024-08-28,Luxury,Wednesday,8,0,0,Cloudy,Summer,139.92,75.5,4,146.97
2024-11-21,Compact,Thursday,11,0,0,Sunny,Fall,39.69,67.0,4,61.59
2022-11-29,SUV,Tuesday,11,0,0,Foggy,Fall,81.22,50.3,5,75.96
2023-09-05,Luxury,Tuesday,9,0,0,Sunny,Fall,124.95,70.9,6,129.98
2024-12-26,SUV,Thursday,12,0,0,Rainy,Winter,85.92,67.8,2,85.91
2022-02-04,Midsize,Friday,2,1,0,Sunny,Winter,50.0,77.7,1,73.68
2024-05-03,Luxury,Friday,5,1,0,Sunny,Spring,119.46,59.0,7,152.3
2022-02-24,Luxury,Thursday,2,0,0,Cloudy,Winter,116.49,55.0,30,124.84
2023-04-12,Minivan,Wednesday,4,0,0,Sunny,Spring,69.24,75.6,3,79.64
2024-12-09,Minivan,Monday,12,0,0,Rainy,Winter,63.5,59.5,6,71.27
2024-02-18,Compact,Sunday,2,1,0,Stormy,Winter,39.83,70.6,2,51.35
2022-08-14,Compact,Sunday,8,1,1,Sunny,Summer,40.23,98.4,2,81.68
2022-11-07,SUV,Monday,11,0,0,Rainy,Fall,86.71,54.6,3,82.3
2024-08-23,Pickup,Friday,8,1,0,Stormy,Summer,75.76,72.2,5,81.95
2022-10-10,Luxury,Monday,10,0,0,Sunny,Fall,136.21,77.3,2,126.4
2024-09-06,Luxury,Friday,9,1,1,Cloudy,Fall,131.89,88.6,14,174.11
2024-07-30,Luxury,Tuesday,7,0,0,Sunny,Summer,130.81,73.7,2,154.67
2023-06-26,Luxury,Monday,6,0,0,Cloudy,Summer,119.77,72.7,14,148.83
2023-07-26,Luxury,Wednesday,7,0,0,Sunny,Summer,132.39,69.1,14,154.87
2023-09-02,Pickup,Saturday,9,1,0,Sunny,Fall,67.37,68.6,2,103.91
2024-09-28,Midsize,Saturday,9,1,0,Cloudy,Fall,52.82,84.6,4,72.7
2023-07-15,Midsize,Saturday,7,1,0,Sunny,Summer,56.55,86.4,5,95.67
2024-02-17,SUV,Saturday,2,1,0,Stormy,Winter,76.21,84.5,14,88.02
2022-10-27,Midsize,Thursday,10,0,0,Sunny,Fall,52.5,67.9,14,72.63
2022-06-11,Midsize,Saturday,6,1,0,Snowy,Summer,53.7,87.4,5,102.62
2024-09-08,Compact,Sunday,9,1,0,Sunny,Fall,42.05,77.1,4,65.52
2023-07-11,Compact,Tuesday,7,0,1,Sunny,Summer,41.41,84.4,5,79.45
2023-05-06,Compact,Saturday,5,1,0,Sunny,Spring,44.85,86.6,14,70.08
2023-04-08,Minivan,Saturday,4,1,0,Sunny,Spring,71.79,86.8,1,103.99
2023-11-08,Minivan,Wednesday,11,0,0,Cloudy,Fall,63.88,64.5,5,66.76
2022-10-09,Economy,Sunday,10,1,0,Foggy,Fall,30.39,63.6,30,33.77
2022-11-20,SUV,Sunday,11,1,0,Rainy,Fall,81.42,76.6,7,94.91
2024-09-01,SUV,Sunday,9,1,0,Rainy,Fall,78.38,70.2,6,93.42
2023-08-12,Midsize,Saturday,8,1,0,Sunny,Summer,58.85,79.3,1,100.4
2022-07-03,Minivan,Sunday,7,1,0,Cloudy,Summer,72.65,85.1,4,98.19
2022-03-18,Compact,Friday,3,1,0,Cloudy,Spring,43.13,87.6,7,60.84
2022-03-16,Pickup,Wednesday,3,0,0,Cloudy,Spring,76.31,71.3,3,85.07
2023-08-16,Economy,Wednesday,8,0,0,Sunny,Summer,30.11,74.6,4,50.0
2022-08-08,Midsize,Monday,8,0,0,Sunny,Summer,59.36,75.2,30,75.48
2024-12-09,SUV,Monday,12,0,0,Snowy,Winter,87.21,69.2,1,107.85
2024-10-29,SUV,Tuesday,10,0,0,Sunny,Fall,87.56,63.7,6,100.14
2023-11-09,Compact,Thursday,11,0,1,Rainy,Fall,41.87,61.7,4,55.96
2023-01-17,Economy,Tuesday,1,0,0,Rainy,Winter,32.41,76.4,6,42.88
2023-01-31,Compact,Tuesday,1,0,0,Rainy,Winter,42.22,65.4,4,52.66
2024-04-10,Pickup,Wednesday,4,0,0,Cloudy,Spring,72.68,64.3,2,77.98
2024-03-31,Minivan,Sunday,3,1,0,Sunny,Spring,72.45,81.3,30,91.33
2024-09-04,Midsize,Wednesday,9,0,0,Snowy,Fall,57.28,50.4,1,70.56
2024-02-25,Compact,Sunday,2,1,0,Cloudy,Winter,40.07,74.2,2,61.79
2023-11-07,Midsize,Tuesday,11,0,0,Cloudy,Fall,49.85,54.9,4,63.47
2023-06-20,Minivan,Tuesday,6,0,0,Cloudy,Summer,74.47,61.8,2,78.75
2022-08-31,SUV,Wednesday,8,0,0,Sunny,Summer,76.98,77.8,3,109.5
2024-10-26,Minivan,Saturday,10,1,0,Rainy,Fall,74.95,68.5,5,70.3
2023-08-28,Midsize,Monday,8,0,0,Rainy,Summer,57.17,73.8,2,69.5
2022-10-01,SUV,Saturday,10,1,0,Sunny,Fall,80.69,88.4,5,112.8
2024-02-05,SUV,Monday,2,0,0,Rainy,Winter,74.75,47.8,14,83.08
2023-03-24,Pickup,Friday,3,1,0,Sunny,Spring,77.2,79.3,6,100.25
2022-06-17,Luxury,Friday,6,1,0,Cloudy,Summer,127.65,80.4,5,169.15
2022-06-09,Luxury,Thursday,6,0,0,Sunny,Summer,130.0,90.5,6,168.54
2024-11-01,Compact,Friday,11,1,0,Cloudy,Fall,41.97,79.0,1,57.83
2023-11-03,Pickup,Friday,11,1,0,Cloudy,Fall,70.07,70.7,1,91.44
2023-02-25,Minivan,Saturday,2,1,0,Cloudy,Winter,63.23,73.6,1,82.79
2024-11-11,SUV,Monday,11,0,0,Stormy,Fall,86.71,67.6,3,70.79
2024-11-17,SUV,Sunday,11,1,0,Cloudy,Fall,82.61,62.9,1,101.92
2024-08-04,Minivan,Sunday,8,1,0,Stormy,Summer,66.43,79.7,5,77.29
2024-03-21,Midsize,Thursday,3,0,0,Stormy,Spring,52.05,81.4,5,57.65
2022-05-30,Economy,Monday,5,0,0,Cloudy,Spring,34.99,61.5,5,40.52
2022-05-04,Economy,Wednesday,5,0,0,Foggy,Spring,31.56,69.8,3,35.92
2023-08-11,SUV,Friday,8,1,0,Sunny,Summer,76.51,94.1,1,129.69
2024-05-10,Midsize,Friday,5,1,0,Foggy,Spring,53.72,85.9,3,67.71
2024-02-13,SUV,Tuesday,2,0,0,Sunny,Winter,77.52,49.9,30,90.08
2022-09-30,Minivan,Friday,9,1,0,Stormy,Fall,62.58,71.9,1,57.53
2024-03-15,Luxury,Friday,3,1,0,Sunny,Spring,123.31,86.1,30,166.14
2022-01-08,Pickup,Saturday,1,1,0,Sunny,Winter,77.85,90.4,2,112.4
2024-05-18,Luxury,Saturday,5,1,0,Cloudy,Spring,127.1,66.1,2,148.57
2024-08-01,Midsize,Thursday,8,0,0,Sunny,Summer,50.62,75.4,1,87.85
2022-08-20,Economy,Saturday,8,1,0,Stormy,Summer,31.65,97.2,3,48.92
2022-02-02,Compact,Wednesday,2,0,0,Sunny,Winter,38.57,52.0,1,52.09
2022-03-10,SUV,Thursday,3,0,0,Cloudy,Spring,86.2,72.1,5,99.18
2022-04-10,Compact,Sunday,4,1,0,Rainy,Spring,37.88,78.4,3,56.67
2023-04-25,Luxury,Tuesday,4,0,0,Sunny,Spring,122.43,70.2,7,143.43
2022-04-26,Compact,Tuesday,4,0,0,Cloudy,Spring,39.26,74.6,2,50.2
2023-10-16,Luxury,Monday,10,0,0,Cloudy,Fall,126.9,55.8,5,118.95
2023-10-19,Compact,Thursday,10,0,0,Sunny,Fall,37.83,43.6,1,56.68
2024-12-03,Compact,Tuesday,12,0,0,Cloudy,Winter,40.01,72.4,2,55.73
2022-12-25,Minivan,Sunday,12,1,1,Rainy,Winter,69.39,88.5,4,102.7
2022-04-07,Midsize,Thursday,4,0,0,Snowy,Spring,57.25,60.4,5,81.68
2024-12-10,Midsize,Tuesday,12,0,0,Rainy,Winter,55.57,74.1,3,64.62
2023-09-07,SUV,Thursday,9,0,0,Sunny,Fall,84.01,56.5,4,95.85
2023-05-09,Pickup,Tuesday,5,0,0,Sunny,Spring,68.46,55.3,7,78.24
2022-10-23,Pickup,Sunday,10,1,0,Cloudy,Fall,77.97,80.1,1,97.64
2024-04-25,SUV,Thursday,4,0,0,Cloudy,Spring,76.46,72.7,1,101.18
2023-05-13,Midsize,Saturday,5,1,0,Sunny,Spring,50.49,78.0,4,87.34
2024-07-10,Pickup,Wednesday,7,0,1,Cloudy,Summer,67.51,79.3,4,97.53
2023-01-26,Economy,Thursday,1,0,0,Sunny,Winter,30.04,68.9,5,57.24
2022-03-22,Pickup,Tuesday,3,0,0,Sunny,Spring,72.0,72.3,6,96.39
2023-03-21,SUV,Tuesday,3,0,0,Sunny,Spring,75.65,78.5,14,103.81
2023-09-13,Economy,Wednesday,9,0,0,Sunny,Fall,31.78,54.8,1,38.78
2022-08-29,Minivan,Monday,8,0,0,Foggy,Summer,64.35,81.3,3,68.59
2023-05-12,Minivan,Friday,5,1,0,Rainy,Spring,68.87,73.4,2,72.39
2023-05-06,Luxury,Saturday,5,1,0,Sunny,Spring,137.13,72.1,2,162.44
2024-08-12,Luxury,Monday,8,0,0,Rainy,Summer,126.94,79.1,2,131.1
2024-01-07,Luxury,Sunday,1,1,0,Snowy,Winter,129.02,75.0,3,188.83
2024-08-19,Pickup,Monday,8,0,0,Stormy,Summer,75.33,68.6,14,74.68
2024-01-30,Midsize,Tuesday,1,0,0,Cloudy,Winter,57.71,55.7,4,71.08
2023-03-30,Minivan,Thursday,3,0,0,Sunny,Spring,72.36,84.3,2,87.98
2024-05-05,Midsize,Sunday,5,1,0,Sunny,Spring,57.94,78.1,2,77.09
2024-02-17,Luxury,Saturday,2,1,0,Stormy,Winter,128.89,78.9,3,116.04
2023-11-23,Midsize,Thursday,11,0,0,Rainy,Fall,57.89,69.7,3,56.46
2024-10-01,SUV,Tuesday,10,0,0,Sunny,Fall,88.56,58.5,6,92.77
2022-12-13,Compact,Tuesday,12,0,0,Rainy,Winter,38.76,72.8,3,53.65
2022-05-01,Luxury,Sunday,5,1,1,Sunny,Spring,119.82,100.0,7,184.42
2022-04-10,Pickup,Sunday,4,1,0,Sunny,Spring,67.54,80.7,1,105.77
2023-04-19,Economy,Wednesday,4,0,0,Rainy,Spring,32.06,65.4,1,40.55
2024-11-01,SUV,Friday,11,1,0,Cloudy,Fall,89.76,80.0,4,105.9
2024-09-16,Minivan,Monday,9,0,0,Cloudy,Fall,64.37,58.5,1,70.95
2024-04-22,Economy,Monday,4,0,1,Sunny,Spring,30.02,80.8,5,54.87
2023-08-11,Economy,Friday,8,1,0,Cloudy,Summer,32.19,89.6,5,55.66
2024-05-31,Pickup,Friday,5,1,0,Snowy,Spring,67.48,64.4,1,101.96
2022-07-17,Luxury,Sunday,7,1,0,Sunny,Summer,136.62,87.7,1,189.68
